Erythrina fusca; Coral Bean; Height: 15m, growing at a medium rate. Hardiness: 10-12. Light: full sun. Water preference: dry - moist.; Swamp Immortelle; uncategorised; 10
Erythrina subumbrans; Dadap. December tree; Height: 20m, growing fast. Hardiness: 10-12. Light: full sun. Water preference: dry - moist.; ; uncategorised; 10
Erythrina verna; Mulungu; Height: 12m, growing fast. Hardiness: 10-12. Light: full sun. Water preference: dry - moist.; ; uncategorised; 10
Euterpe oleracea; Acai; Height: 25m, growing fast. Hardiness: 10-12. Light: semi-shade or full sun. Water preference: moist.; Assai Palm, Acai Palm; Food forest; 10
Ficus racemosa; Cluster Fig; Height: 12m, growing fast. Hardiness: 9-12. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 9
Flemingia macrophylla; Enoki-mame; Height: 3m, growing at a medium rate. Hardiness: 10-12. Light: semi-shade or full sun. Water preference: unknown moisture.; ; uncategorised; 10
Fortunella japonica; Round Kumquat; Height: 2.5m. Hardiness: 8-11. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 8
Fremontodendron californicum; Flannel Flower; Height: 6m, growing at a medium rate. Hardiness: 9-11. Light: semi-shade or full sun. Water preference: dry - moist.; California flannelbush, Common Flannel Bush; uncategorised; 9
Gaultheria hispidula; Creeping Snowberry; Height: 0.1m, growing fast. Hardiness: 5-9. Light: semi-shade. Water preference: unknown moisture.; ; Food forest; 5
Genista sagittalis; Winged Broom; Height: 0.3m, growing at a medium rate. Hardiness: 3-8. Light: semi-shade or full sun. Water preference: dry - moist.; Arrow Broom; uncategorised; 3
Guibourtia coleosperma; Bushman bean; Height: 20m, growing slowly. Hardiness: 10-12. Light: full sun. Water preference: moist.; Large false mopane; uncategorised; 10
Guibourtia copallifera; Kobo Tree; Height: 20m, growing slowly. Hardiness: 10-12. Light: full sun. Water preference: moist.; Sierra Leone gum copal; uncategorised; 10
Guibourtia demeusei; African Rosewood; Height: 25m, growing slowly. Hardiness: 10-12. Light: full sun. Water preference: unknown moisture.; ; uncategorised; 10
Guibourtia tessmannii; Bubinga; Height: 50m, growing slowly. Hardiness: 10-12. Light: full sun. Water preference: moist.; Kevazingo; uncategorised; 10
Hibiscus radiatus; Monarch Rosemallow. Ruby hibiscus; Height: 2m, growing at a medium rate. Hardiness: 9-11. Light: semi-shade or full sun. Water preference: moist.; Clavelina; uncategorised; 9
Homalanthus populifolius; Bleeding Heart; Height: 5m, growing fast. Hardiness: 10-12. Light: full shade or semi-shade or full sun. Water preference: moist.; Queensland Poplar; uncategorised; 10
Hylocereus megalanthus; Yellow Pitaya; Height: 2m, growing fast. Hardiness: 10-12. Light: full sun. Water preference: dry - moist.; ; Food forest; 10
Hylocereus undatus; Dragon Fruit; Height: 4m, growing fast. Hardiness: 10-12. Light: semi-shade or full sun. Water preference: dry - moist.; Red Pitaya; Food forest; 10
Hymenaea martiana; Copal; Height: 13m, growing slowly. Hardiness: 10-12. Light: full sun. Water preference: moist.; ; uncategorised; 10
Hyphaene thebaica; Doum Palm. Gingerbread palm.; Height: 10m, growing slowly. Hardiness: 10-12. Light: full sun. Water preference: dry - moist.; ; uncategorised; 10
Jatropha curcas; Physic Nut; Height: 6m, growing fast. Hardiness: 9-12. Light: full sun. Water preference: unknown moisture.; Barbados Nut; uncategorised; 9
Laburnum alpinum; Scotch Laburnum; Height: 5m, growing fast. Hardiness: 4-7. Light: semi-shade or full sun. Water preference: dry - moist.; Alpine Bea Tree, Alpine Golden Chain Tree; uncategorised; 4
Lantana camara; Wild Sage; Height: 1.8m, growing fast. Hardiness: 8-12. Light: semi-shade or full sun. Water preference: unknown moisture.; Lantana Verbena; uncategorised; 8
Lecythis minor; Coco de mono; Height: 15m, growing at a medium rate. Hardiness: 10-12. Light: full sun. Water preference: moist.; ; Food forest; 10
Lecythis pisonis; Paradise Nut. Brazilian Monkey Pot; Height: 40m, growing at a medium rate. Hardiness: 10-12. Light: full sun. Water preference: unknown moisture.; ; Food forest; 10
Maackia amurensis; Chinese Yellow Wood; Height: 6m, growing slowly. Hardiness: 4-7. Light: full sun. Water preference: dry - moist.; Amur maackia; uncategorised; 4
Maclura cochinchinensis; Cockspur Thorn; Height: 10m, growing slowly. Hardiness: 10-12. Light: full sun. Water preference: unknown moisture.; Thorny Cockspur; uncategorised; 10
Malus florentina; Hawthorn-leaf crab apple; Height: 8m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: unknown moisture.; ; uncategorised; 4
Malus trilobata; ; Height: 15m. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 5
Melaleuca leucadendra; Paperbark; Height: 30m, growing fast. Hardiness: 10-12. Light: full sun. Water preference: moist.; Weeping Paperbark; uncategorised; 10
Mesua ferrea; Surli nut; Height: 18m, growing slowly. Hardiness: 10-12. Light: semi-shade or full sun. Water preference: moist.; Poached Egg Tree; Food forest; 10
Metroxylon amicarum; Caroline Ivory Nut Palm; Height: 25m, growing fast. Hardiness: 10-12. Light: full sun. Water preference: unknown moisture.; ; Food forest; 10
Milicia excelsa; African Teak; Height: 50m, growing at a medium rate. Hardiness: 10-12. Light: full sun. Water preference: dry - moist.; ; uncategorised; 10
Milicia regia; Oroko; Height: 30m, growing fast. Hardiness: 10-12. Light: full sun. Water preference: moist.; Iroko; uncategorised; 10
Morus mesozygia; African mulberry; Height: 30m, growing fast. Hardiness: 10-12. Light: full sun. Water preference: moist.; ; uncategorised; 10
Myrica cerifera; Wax Myrtle - Bayberry Wild Cinnamon; Height: 9m, growing fast. Hardiness: 7-11. Light: semi-shade or full sun. Water preference: moist.; Southern Bayberry, Wax Myrtle, Southern Wax Myrtle; Food forest; 7
Nopalea cochenillifera; Cochineal plant.; Height: 5m, growing slowly. Hardiness: 9-11. Light: full sun. Water preference: dry - moist.; ; uncategorised; 9
Nypa fruticans; Nipa Palm; Height: 5m, growing at a medium rate. Hardiness: 11-12. Light: full sun. Water preference: unknown moisture.; Mangrove Palm; Food forest; 11
Ocotea porosa; Brazilian-walnut; Height: 18m, growing slowly. Hardiness: 10-12. Light: full sun. Water preference: moist.; imbuia; uncategorised; 10
Orixa japonica; ; Height: 3m. Hardiness: 5-9. Light: full shade or semi-shade or full sun. Water preference: dry - moist.; ; uncategorised; 5
Palaquium gutta; Gutta-Percha; Height: 20m, growing fast. Hardiness: 10-12. Light: full sun. Water preference: moist.; ; uncategorised; 10
Pausinystalia johimbe; Yohimbe; Height: 25m, growing at a medium rate. Hardiness: 10-12. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 10
Pausinystalia macroceras; False johimbe; Height: 18m, growing slowly. Hardiness: 10-12. Light: semi-shade. Water preference: moist.; ; uncategorised; 10
Pentadiplandra brazzeana; Joy perfume tree; Height: 12m, growing fast. Hardiness: 10-12. Light: full sun. Water preference: moist.; j'oubli; Food forest; 10
Photinia glabra; Japanese Photinia; Height: 6m, growing at a medium rate. Hardiness: 7-10. Light: semi-shade or full sun. Water preference: moist.; Red Top, Red Leaf Photinia,; uncategorised; 7
Phyllanthus emblica; Emblica; Height: 15m, growing slowly. Hardiness: 10-12. Light: full sun. Water preference: dry - moist.; Indian Gooseberry; Food forest; 10
Pongamia pinnata; Pongam; Height: 20m, growing fast. Hardiness: 10-12. Light: full shade or semi-shade or full sun. Water preference: unknown moisture.; Karum Tree, Poonga-Oil Tree, Indian Beech; uncategorised; 10
Pouteria guianensis; Asepoko.; Height: 25m, growing at a medium rate. Hardiness: 10-12. Light: full sun. Water preference: moist.; ; uncategorised; 10
Prosopis africana; Pau Carvão. Mesquite. Iron tree; Height: 10m, growing slowly. Hardiness: 10-12. Light: full sun. Water preference: moist.; ; uncategorised; 10
Prunus avium; Wild Cherry; Height: 18m, growing fast. Hardiness: 3-7. Light: semi-shade or full sun. Water preference: moist.; Sweet cherry; Food forest; 3
Prunus cerasus; Sour Cherry; Height: 6m. Hardiness: 3-7. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 3
Prunus incana; ; Height: 2m. Hardiness: 5-9. Light: full sun. Water preference: dry - moist.; ; uncategorised; 5
Prunus incisa; Fuji Cherry; Height: 6m, growing slowly. Hardiness: 5-7. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 5
Prunus napaulensis; ; Height: 20m. Hardiness: 6-9. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 6
Prunus pumila besseyi; Sand cherry; Height: 2m, growing at a medium rate. Hardiness: 3-6. Light: semi-shade or full sun. Water preference: dry - moist.; Rocky Mountain cherry; Food forest; 3
Prunus serotina; Rum Cherry - Wild Cherry; Height: 18m, growing fast. Hardiness: 3-9. Light: full sun. Water preference: moist.; Black Cherry, Wild Black Cherry; Food forest; 3
Prunus x gondouinii; Duke Cherry; Height: 6m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 4
Pseudocydonia sinensis; Chinese Quince; Height: 6m, growing slowly. Hardiness: 5-8. Light: full sun. Water preference: moist.; Quince; uncategorised; 5
Pyracantha angustifolia; Narrowleaf firethorn; Height: 3m, growing fast. Hardiness: 6-10. Light: semi-shade or full sun. Water preference: moist.; Pyracantha; uncategorised; 6
Pyracantha coccinea; Firethorn; Height: 4m, growing fast. Hardiness: 6-9. Light: full shade or semi-shade or full sun. Water preference: moist.; Scarlet firethorn, Pyracantha, Firethorn; uncategorised; 6
Pyracantha crenulata; Nepalese White Thorn; Height: 6m. Hardiness: 6-9. Light: semi-shade or full sun. Water preference: moist.; Nepalese firethorn; uncategorised; 6
Pyronia veitchii; ; Height: 5m. Hardiness: 5-9. Light: full sun. Water preference: moist.; ; Food forest; 5
Quercus acuta; Japanese Evergreen Oak; Height: 25m, growing at a medium rate. Hardiness: 6-9. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 6
Rhamnus cathartica; Common Buckthorn; Height: 6m. Hardiness: 3-7. Light: semi-shade or full sun. Water preference: dry - moist.; ; uncategorised; 3
Rhaphiolepis indica; Indian Hawthorn; Height: 1.5m, growing slowly. Hardiness: 8-11. Light: full sun. Water preference: dry - moist.; ; uncategorised; 8
Rhodomyrtus tomentosa; Ceylon Hill Gooseberry; Height: 4m, growing fast. Hardiness: 9-11. Light: full sun. Water preference: moist.; ; Food forest; 9
Ricinus communis; Castor-Oil Plant; Height: 1.5m, growing fast. Hardiness: 10-11. Light: full sun. Water preference: moist.; Castorbean, Palma Christi, Wonder Tree, Castor Oil Plant; uncategorised; 10
Sabal palmetto; Cabbage Palmetto; Height: 6m, growing slowly. Hardiness: 8-11. Light: full sun. Water preference: moist.; Blue Palmetto, Common Palmetto; uncategorised; 8
Sapindus saponaria; Soapberry; Height: 10m, growing at a medium rate. Hardiness: 10-12. Light: full sun. Water preference: dry - moist.; Wild Chinaberry, Florida Soap Berry, Soap Nut, Soap Tree; uncategorised; 10
Sauropus androgynus; Sweet Leaf; Height: 3m, growing at a medium rate. Hardiness: 10-12. Light: semi-shade or full sun. Water preference: dry - moist.; Sweetleaf Bush, Katuk; Food forest; 10
Schizolobium parahyba; Guapiruvu; Height: 25m, growing fast. Hardiness: 10-12. Light: full sun. Water preference: moist.; ; uncategorised; 10
Schleichera oleosa; Malay Lac Tree. Lac tree; Height: 30m, growing slowly. Hardiness: 10-12. Light: semi-shade or full sun. Water preference: dry - moist.; Ceylon oak; Food forest; 10
Sclerocarya birrea; Marula; Height: 13m, growing fast. Hardiness: 10-12. Light: full sun. Water preference: dry - moist.; ; Food forest; 10
Senna alata; Ringworm Bush; Height: 4m, growing fast. Hardiness: 10-12. Light: full sun. Water preference: moist.; Candle Bush, Empress Candle Plant; uncategorised; 10
Senna auriculata; Matara Tea. Tanner's cassia; Height: 5m, growing fast. Hardiness: 10-12. Light: full sun. Water preference: unknown moisture.; ; uncategorised; 10
Senna marilandica; Wild Senna; Height: 1.5m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: dry - moist.; Maryland senna; uncategorised; 4
Senna siamea; Siamese Senna; Height: 12m, growing fast. Hardiness: 9-12. Light: semi-shade or full sun. Water preference: moist.; Kassod Tree; uncategorised; 9
Senna singueana; Winter cassia; Height: 5m, growing fast. Hardiness: 10-12. Light: full sun. Water preference: moist.; Sticky pod; uncategorised; 10
Sorbus domestica; Service Tree; Height: 15m, growing at a medium rate. Hardiness: 6-10. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 6
Sorbus latifolia; French Hales; Height: 14m, growing at a medium rate. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 4
Sorbus torminalis; Wild Service Tree; Height: 20m, growing at a medium rate. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; Checkertree; Food forest; 5
Stenocereus griseus; Cactaceae. Pitaya; Height: 7m, growing at a medium rate. Hardiness: 10-12. Light: full sun. Water preference: unknown moisture.; Organpipe cactus; Food forest; 10
Stenocereus stellatus; Joconostle cactus; Height: 2m, growing at a medium rate. Hardiness: 9-11. Light: semi-shade or full sun. Water preference: dry - moist.; Baja organ pipe cactus; Food forest; 9
Swietenia mahagoni; Mahogany; Height: 25m, growing fast. Hardiness: 10-12. Light: full sun. Water preference: moist.; West Indies Mahogany; uncategorised; 10
Syagrus coronata; Licuri Palm; Height: 10m, growing slowly. Hardiness: 9-11. Light: full sun. Water preference: dry - moist.; Ouricury palm; Food forest; 9
Syzygium aromaticum; Clove; Height: 20m, growing slowly. Hardiness: 11-12. Light: semi-shade or full sun. Water preference: moist.; Zanzibar Redhead; Food forest; 11
Syzygium jambos; Jambos; Height: 8m, growing at a medium rate. Hardiness: 9-12. Light: semi-shade or full sun. Water preference: unknown moisture.; Rose Apple, Plum Rose; Food forest; 9
Taxodium distichum; Swamp Cypress; Height: 30m, growing fast. Hardiness: 4-10. Light: semi-shade or full sun. Water preference: unknown moisture.; Bald cypress, Common Bald Cypress; uncategorised; 4
Taxus baccata; Yew; Height: 15m, growing slowly. Hardiness: 5-7. Light: full shade or semi-shade or full sun. Water preference: dry - moist.; English yew, Common Yew; Food forest; 5
Tephrosia candida; White Tephrosia; Height: 3m, growing at a medium rate. Hardiness: 10-12. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 10
Tephrosia vogelii; Fish-poison-bean; Height: 3m, growing fast. Hardiness: 10-12. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 10
Thuja occidentalis; American Arbor-Vitae; Height: 15m, growing slowly. Hardiness: 3-7. Light: semi-shade or full sun. Water preference: unknown moisture.; Arborvitae, Eastern Arborvitae, Siberian Arborvitae, Northern White Cedar, Wh; uncategorised; 3
Thymus capitatus; Headed Savory; Height: 0.3m. Hardiness: 6-9. Light: full sun. Water preference: dry - moist.; Thymus; uncategorised; 6
Toona ciliata; Mountain Cedar; Height: 30m, growing fast. Hardiness: 9-12. Light: full shade or semi-shade or full sun. Water preference: unknown moisture.; Australian Red Cedar, Toona; uncategorised; 9
Toona sureni; Suren; Height: 35m, growing fast. Hardiness: 9-12. Light: full sun. Water preference: moist.; ; uncategorised; 9
Trema orientalis; Charcoal Tree; Height: 12m, growing fast. Hardiness: 10-12. Light: full sun. Water preference: moist.; ; uncategorised; 10
Uncaria tomentosa; Cat's Claw; Height: 25m, growing fast. Hardiness: 10-12. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 10
Vaccinium hirsutum; Hairy Huckleberry; Height: 0m. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 5
Vaccinium tenellum; Small-Cluster Blueberry; Height: 0.3m. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 5
Vangueria infausta; African medlar; Height: 5m, growing slowly. Hardiness: 10-12. Light: semi-shade or full sun. Water preference: dry - moist.; ; Food forest; 10
Vasconcellea x heilbornii; Babaco; Height: 2m, growing at a medium rate. Hardiness: 10-12. Light: full sun. Water preference: moist.; ; Food forest; 10
